,price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
954,9200000,"Sector 37D, Gurgaon, Delhi NCR",1813,28.45251307,76.97627035,3,3,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                        This Multistorey Apartment is located at 12th floor in a building of total 18 floors. Prime facilities are easily accessible from this place with Blue Max India (1 km ). Other key neighbourhood are Gurgaon Central Cooperative Bank (1 km ). 
                    
                ",5074.462217
955,3500000,"greenarch, near ek moorti chok, Noida Extension, Greater Noida, Delhi NCR",860,28.600152,77.449731,2,2,3,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                        It's a 20th floor Multistorey Apartment in a building of total 23 floors. The Multistorey Apartment is newly constructed. 
                    
                ",4069.767442
956,6240000,"Sector 168, Noida, Delhi NCR",1415,28.497364,77.41004824,3,3,,Ready to Move,Resale,,,,,Flat,"
",4409.893993
957,9000000,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1580,28.63746404,77.3957075,3,3,4,Ready to Move,Resale,,,,,Flat,"


                                Located on delhiMeerut expressway, has been able to establish a strong image as a residential subUrbia with social infrastructure, multiplexes, shopping malls, ecology, educational centres and city infrastructure like metro rail, flyovers, byPasses, water supply and adequate power. It is the prime residential area and most preferred locality in ncr due to its proximity to delhi.
                            
more

",5696.202532
958,3220000,"Sector 37C, Gurgaon, Delhi NCR",810,28.447866,76.98171288,2,2,,Ready to Move,Resale,,,,,Flat,"
",3975.308642
959,3340000,"Raj Nagar Extension, Ghaziabad., Raj Nagar Extension, Ghaziabad, Delhi NCR",1152,28.72243837,77.44603523,2,2,4,Ready to Move,New Property,1,,2,,Flat,"
                    
                    
                    
                       New flat available for sale, Moti Residency is one of the popular residential developments in Raj Nagar Extension, neighborhood of Ghaziabad.
                    
                ",2899.305556
960,2600000,"Bahrampur, Ghaziabad, Delhi NCR",800,28.63363759,77.40378377,2,2,1,Ready to Move,Resale,1,,1,Green Hotel NH24 Highway,Flat,"


                                Unione Residency in NH24 Highway, Ghaziabad is a residential property.The project offers Apartment with perfect combination of contemporary architecture and features to provide comfortable living.The size of the Apartment is 750 sqft. Unione Residency offers facilities such as Gymnasium and Lift. It also offers services like Community hall.It also offers Car parking. 24 hrs Electric & water available. Bank loan approved from many banks. It is a ready to move project.The project is spread over a total area of 12.5 acres of land.
                            
more

",3250
961,6800000,"Sector 88, Faridabad, Delhi NCR",1661,28.41669089,77.35491947,3,3,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1661 sq-ft, it is a good location property. Please contact for more details.
                    
                ",4093.919326
962,4500000,"Shakarpur, New Delhi - East, Delhi NCR",950,28.6287985,77.2800824,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                        Expected price for this Unit is around 45 Lac. It has 950 Sq-ft of covered area. It is on 2nd level out of 4 floors in its building and is also spacious enough for a family. This one is a 2 bed room apartment in Shakarpur. 
                    
                ",4736.842105
963,5500000,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1685,28.6244715,77.4383996,3,2,,Ready to Move,Resale,1,,2,,Individual House,"
                    
                    
                    
                       Centrally located easy to commute Metro
                    
                ",3264.094955
964,4800000,"Surajpur, Greater Noida, Surajpur, Greater Noida, Delhi NCR",1195,28.51163007,77.52004788,3,3,2,Ready to Move,Resale,1,,,,Flat,"
                    
                    
                    
                       This spacious multistory apartment is located at 10th floor in a tower of total 18 floors. The multistory apartment is newly constructed and ready to move in
                    
                ",4016.736402
965,4500000,"Zeta 1, Greater Noida, Delhi NCR",1200,28.49937354,77.51894613,2,2,,Ready to Move,Resale,,,,,Flat,"
",3750
966,11000000,"106., Jwalapuri, New Delhi - West, Delhi NCR",1500,28.677789,77.0802034,3,2,1,Ready to Move,Resale,2,Unfurnished,2,Property is close to metro station and great schools.,Flat,"
                    
                    
                    
                       on ground floor in a great location in a desirable community. remodel to your needs. close to metro
                    
                ",7333.333333
967,7700000,"Ashok Vihar Phase 3 Extension, Gurgaon, Delhi NCR",1350,28.4941085,77.0257,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",5703.703704
968,9500000,"Sector 21C, Faridabad, Delhi NCR",1800,28.4331716,77.29144566,3,3,,Ready to Move,Resale,,,,,Flat,"
",5277.777778
969,8000000,"winter hills sector 77, Sector 77 Gurgaon, Sector 77, Gurgaon, Delhi NCR",1342,28.38401706,76.97970505,2,2,,Ready to Move,Resale,1,,2,,Flat,"
                    
                    
                    
                       Park facing property with complete woodwork, 3 AC, Modular Kitchen, 5 fans, 3 geyser, Undersink Ro, Almerha, and other basic infra
                    
                ",5961.251863
970,5000000,"E/CA-601, City Apartments, NH-24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1125,28.654612,77.486901,3,2,2,Ready to Move,Resale,,,,,Flat,"
",4444.444444
971,4850000,"Greater Noida West, Greater Noida, Gautam budh nagar, Greater Noida, Delhi NCR",1000,28.633148,77.371138,2,2,3,Ready to Move,Resale,1,,4,"2 to 3 KM from projected metro station,",Individual House,"
                    
                    
                    
                       East facing, semi furnished flat with semi modular kitchen ,  Ready to move in flat
                    
                ",4850
972,4600000,"Flat no 202, lane no 3 ratan vihar, rajendra park near VGR mall, Ratan Vihar, Gurgaon, Delhi NCR",900,28.49311829,77.01239777,3,2,1,Ready to Move,Resale,,Unfurnished,,,Individual House,"
",5111.111111
973,4500000,"HNo- 119, Street 14, Near Satyam Public School, Bhagwati Garden Extension, Dwarka Mor, New Delhi - West, Delhi NCR",1100,28.619316,77.033262,3,2,1,Ready to Move,Resale,1,Furnished,1,,Flat,"
                    
                    
                    
                       The property is very close to Dwarka Mor metro station and has all shops nearby
                    
                ",4090.909091
974,5310000,"Shakti Khand 2, Ghaziabad, Delhi NCR",1100,28.6467392,77.3709475,3,2,,Ready to Move,Resale,,Furnished,,,Flat,"
",4827.272727
975,3200000,"Plot no154 Flat noA3 Gyan Khand2 Indrapuram Ghaziabad Near, Gyan Khand 2, Ghaziabad, Delhi NCR",850,28.71299553,77.28531647,2,2,2,Ready to Move,Resale,,Semi-Furnished,,indarapuram public school,Flat,"
                    
                    
                    
                       It's a Ground floor Builder Floor Apartment in a building of total 3 floors.
                    
                ",3764.705882
976,7000000,"H.No. 538, Street 14, Karehra Colony, Mohan Nagar, Ghaziabad, Mohan Nagar, Ghaziabad, Delhi NCR",1400,28.69029045,77.37688446,3,4,4,Ready to Move,Resale,,Semi-Furnished,,Near Air Force Station Hindon,Flat,"
                    
                    
                    
                       5 BHK, 3 Floor ,Independent Residential House, Near Air Force Station Hindon, Mohan Nagar Metro is 3 km, Hindon Airport  is 5 km. NCR Area
                    
                ",5000
977,7600000,"Sector 37C, Gurgaon, Delhi NCR",1875,28.449384,76.98441,3,3,2,Ready to Move,New Property,1,,2,Hero honda chowk,Flat,"
                    
                    
                    
                       resale 3bhk Multistorey apartment is available for sale direct from owner.  Price includes everything PLC, covered parking, club, EDC and IDC. This apartment has 3 bed and 3 bath with 3 balconies. Contact for more details.
                    
                ",4053.333333
978,5800000,"Beta 1, Greater Noida, Delhi NCR",1365,28.4804406,77.506164,3,3,2,Ready to Move,Resale,1,Semi-Furnished,,Tata Steel Officers Enclave Near Jagat Farm,Individual House,"
                    
                    
                    
                         Multistorey Apartment is located at the advantageous 3rd floor in a tower of total 4 floors. The age of construction for this Multistorey Apartment is between 15 to 20 years. 
                    
                ",4249.084249
979,5900000,"Sector 80, Faridabad, Delhi NCR",1380,28.3751182,77.34874476,3,2,,Ready to Move,Resale,1,,,,Individual House,"
",4275.362319
980,6600000,"558 shakti khand 3 indirapuram Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1300,28.6500637,77.3637503,3,2,2,Ready to Move,New Property,,,,,Flat,"
                    
                    
                    
                       Easy connectivity, 2 km from Vaishali Metro Station. Nearby accessible  Hospital and School near by
                    
                ",5076.923077
981,3800000,"Govondpuram, Govindpuram, Ghaziabad, Delhi NCR",1050,28.6896453,77.4933302,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",3619.047619
982,6100000,"Amrapali zodiac Sector 120 Noida, Sector 120, Noida, Delhi NCR",1325,28.532778,77.377052,3,2,3,Ready to Move,Resale,,,3,Near by Homes 121 society Noida,Flat,"


                                Get ready to become the proud owner of a meticulously crafted 3BHK apartment which is up for sale in Amrapali Zodiac, Sector 120, Noida. This is a relatively new property with construction age less than 5 years and is worthy of your valuable money and time invested. So, grab this opportunity before others do it!!Property SpecificationMeasuring a super area of 1325sqft, this apartment is brilliantly crafted to match various requirements of a family, therefore, owning this property to reside with your loved ones is totally a wise choice. Facing the auspicious east direction, this fabulous 3BHK apartment positioned on the 10th floor is blessed with adequate natural light and a cool breeze. Hence, residents of this apartment can enjoy the serene ambience all along the day.Semi-furnished; this abode encompasses 3 bedrooms, 2 western fashioned bathrooms with geyser connecting points, 4 wide balconies, a spacious living cum dining area, and a modular kitchen fitted with RO water filter. Also, electrical fixtures like lights and fans are fitted so you do not have to spend extra money on fixing the same.Furthermore, one of the bathrooms is commonly connected to 2 of the bedrooms while the other is connected to the 3rd bedroom. You can stay updated with the happenings on the main road from the balconies present in this residence. Of the 4 balconies; 2 are attached to 3 bedrooms, 1 is linked with the kitchen, and the remaining is with the hall.Enhancing the aesthetic appeal of this flat is the flooring immaculately topped up with vitrified tiles across all the rooms. FacilitiesThis elite residential society offers an array of amenities such as rainwater harvesting, cafeteria/food court, kids play area, bank & ATM, library and business centre, power backup, event space & amphitheatre, outdoor tennis courts, swimming pool, flower gardens, intercom facility, kids club, fire-fighting equipment, coffee lounge & restaurants, clubhouse, indoor squash & badminton courts, meditation area, jogging and strolling track, cycling track, park, indoor games room, gymnasium, security, retail boulevard (Retail Shops), outdoor tennis courts, DTH Television facility, piped gas, multipurpose courts, lift. Etc.In addition, 24hours water supply is provided and covered parking space is available in the basement for safe parking of your vehicles.LocalityResidents of this property can easily meet their daily essentials as grocery stores and the market are close by. For kids’ education, you will find the prestigious Millennium School at a distance of 1.5km. Tripathi Hospital located just 1.3km away can be reached in case of a medical emergency.Different transport facilities are widely available to and from this locale and the Noida Sector 51 Metro Station is accessible at 5km range. Hence, commuting will be totally stress-free for the residents here.
                            
more

",4603.773585
